a,z,delta,theta,growth_rate
0.019408858775926855,50.522864458178105,0.024636316900769936,0.024636108815859963,0.999991553733019
0.019498445997579526,50.28613839913893,0.024750032003118823,0.024749819907816172,0.999991430503903
0.019588446735058967,50.05049999754305,0.02486427197185134,0.024864055792575276,0.9999913056261487
0.019678862897067512,49.81594425605847,0.024979039229297846,0.024978818891092366,0.9999911790760463
0.01976969640111767,49.5824662003138,0.02509433620896326,0.02509411163547298,0.9999910508296209
0.019860949173572773,49.35006087879287,0.02521016535557854,0.02520993646902198,0.9999909208625437
0.01995262314968785,49.118723362729604,0.025326529125152347,0.025326295846294866,0.9999907891501307
0.020044720273650667,48.888448746003576,0.025443429985023004,0.025443192233150953,0.9999906556674084
0.020137242498622934,48.65923214503594,0.025560870413910666,0.025560628106802822,0.9999905203890196
0.020230191786781763,48.43106869868587,0.025678852901969706,0.025678605955870234,0.9999903832892998
0.020323570109361262,48.203953568147405,0.025797379950841384,0.025797128280430893,0.9999902443422173
0.020417379446694334,47.97788193684692,0.025916454073706727,0.02591619759207389,0.9999901035214112
0.020511621788254695,47.75284901034091,0.026036077795339667,0.02603581641395001,0.9999899608000977
0.020606299132699037,47.52885001621438,0.026156253652160392,0.02615598728082815,0.9999898161512049
0.020701413487909454,47.30588020397952,0.026276984192288994,0.026276712739144843,0.9999896695472295
0.020796966871035986,47.0839348449751,0.026398271975599297,0.02639799534706026,0.9999895209603381
0.02089296130853942,46.863009232266066,0.02652011957377299,0.026519837674510337,0.9999893703623067
0.020989398836234265,46.64309868054379,0.02664252957035397,0.02664224230326015,0.9999892177245009
0.021086281499331914,46.42419852602667,0.026765504560802945,0.026765211826959186,0.9999890630179195
0.021183611352484037,46.20630412636124,0.02688904715255229,0.02688874885119537,0.9999889062131795
0.021281390459826136,45.98941086052371,0.027013159965061147,0.02701285599354842,0.9999887472804692
0.021379620895021333,45.77351412872198,0.027137845629870778,0.027137535883645297,0.9999885861895706
0.021478304741304348,45.55860935229804,0.027263106790660165,0.027262791163215252,0.9999884229098563
0.02157744409152567,45.34469197363094,0.027388946103301882,0.027388624486144774,0.9999882574102744
0.021677041048195952,45.131757456040056,0.027515366235918194,0.027515038518533572,0.999988089659363
0.02177709772353059,44.91980128368897,0.027642369868937446,0.027642035938749726,0.9999879196252237
0.02187761623949452,44.708818961489605,0.027769959695150673,0.027769619437485987,0.9999877472755301
0.021978598727847243,44.49880601500694,0.027898138419768494,0.027897791717815052,0.9999875725774879
0.02208004733018799,44.289757990364144,0.028026908760478253,0.028026555495247095,0.9999873954978704
0.022181964198001176,44.081670454148075,0.02815627344750144,0.028155913497786105,0.9999872160029981
0.022284351492702022,43.87453899331526,0.028286235223651326,0.028285868465986325,0.9999870340587179
0.022387211385682376,43.66835921509835,0.02841679684439092,0.02841642315301022,0.999986849630423
0.02249054605835679,43.46312674691289,0.028547961077891145,0.02854758032468483,0.99998666268301
0.022594357702208752,43.25883723626466,0.028679730705089314,0.028679342759560668,0.9999864731809153
0.02269864851883719,43.055486350657326,0.028812108519747835,0.028811713248968633,0.9999862810880734
0.02280342072000315,42.85306977750055,0.028945097328513206,0.028944694597078765,0.9999860863679306
0.022908676527676697,42.651583224018566,0.02907869995097529,0.02907828962095824,0.9999858889834228
0.023014418174084048,42.45102241715911,0.02921291921972683,0.029212501150630246,0.999985688896976
0.023120647901754905,42.25138310350282,0.02934775798042326,0.029347332029133092,0.999985486070505
0.023227367963570025,42.052661049173004,0.02948321909184275,0.02948278511257909,0.9999852804653959
0.02333458062280898,41.85485203974588,0.029619305425946596,0.029618863270214395,0.9999850720425127
0.02344228815319817,41.65795188016118,0.029756019867939798,0.029755569384477907,0.9999848607621621
0.02355049283895904,41.46195639463319,0.029893365316331987,0.02989290635106314,0.9999846465841504
0.023659196974856526,41.26686142656219,0.030031344682998576,0.030030877078975,0.9999844294676609
0.023768402866247706,41.072662838446284,0.030169960893242215,0.030169484490593736,0.9999842093713622
0.023878112829130712,40.8793565117937,0.030309216885854525,0.030308731521734345,0.9999839862533563
0.02398832919019384,40.686938347035394,0.030449115613178108,0.03044862112170679,0.999983760071143
0.024099054286864877,40.49540426343814,0.030589660041168823,0.030589156253378182,0.9999835307816445
0.024210290467360708,40.30475019901797,0.030730853149458386,0.03073033989323351,0.9999832983411694
0.024322040090737077,40.11497211045404,0.030872697931417194,0.03087217503143975,0.9999830627054814
0.02443430552693864,39.9260659730029,0.0310151973942175,0.0310146646719047,0.9999828238296848
0.02454708915684922,39.73802778041307,0.031158354558896824,0.031157811832341124,0.9999825816682754
0.024660393372342305,39.55085354484017,0.03130217246042167,0.03130161954432863,0.9999823361751092
0.024774220576331763,39.364539296762274,0.03144665414775153,0.03144609085337773,0.999982087303433
