z,a,H_LCDM,H_B,H_C,H_ratio_B_over_LCDM,H_ratio_C_over_LCDM,mu_LCDM,mu_B,mu_C,mu_diff_B_minus_LCDM,mu_diff_C_minus_LCDM,f_of_a
1.2570951585976629,0.4430473372781065,142.63438653917714,143.49065552643975,149.65066329585764,1.0060032437341286,1.049190639977642,44.72352645099127,44.69205296100185,44.667969489329316,-0.03147348998942334,-0.05555696166195645,0.29796988826788123
1.2621035058430718,0.4420664206642066,143.0295102342117,143.88342780820338,150.1013190503774,1.005970219520387,1.0494430051853325,44.73417532628985,44.70275182962545,44.67848769941705,-0.03142349666440225,-0.055687626872803264,0.294489490157685
1.2671118530884808,0.44108983799705453,143.42529244230712,144.27686755735073,150.55271478375576,1.0059374124364162,1.049694319740123,44.7447818758857,44.71340815757557,44.68896327641311,-0.03137371831012814,-0.05581859947258749,0.2910328915902947
1.2721202003338898,0.4401175606171932,143.8217315895551,144.67097316814466,151.00484434338455,1.005904820983613,1.0499445575744348,44.755346420195636,44.72402226633436,44.69939655268864,-0.03132415386127718,-0.05594986750699604,0.2876003259991786
1.2771285475792988,0.4391495601173021,144.21882611038419,145.06574304313625,151.45770163611385,1.0058724436718396,1.0501936932990223,44.765869276065146,44.73459447380897,44.70978785695695,-0.031274802256177736,-0.05608141910819597,0.2841920169322958
1.2821368948247078,0.4381858083394294,144.6165744475173,145.46117559312628,151.91128062976088,1.005840279019439,1.0504417022053782,44.77635075682146,44.745125094384534,44.720137514323994,-0.03122566243692404,-0.05621324249746351,0.280808178077444
1.2871452420701168,0.43722627737226283,145.0149750519279,145.85726923712537,152.3655753545487,1.0058083255532462,1.0506885602675768,44.786791172325515,44.75561443897621,44.730445846337936,-0.031176733349305152,-0.056345325987578576,0.2774490132948122
1.2921535893155258,0.43627093954843404,145.41402638279706,146.2540224023148,152.82057990447797,1.0057765818085973,1.0509342441435698,44.797190829022995,44.76606281508012,44.740713171037825,-0.03112801394287601,-0.05647765798516957,0.27411471665653875
1.2971619365609348,0.4353197674418605,145.8137269074698,146.65143352400682,153.2762884386281,1.0057450463293391,1.0511787311759329,44.807550029994474,44.776470526823466,44.750939803001415,-0.03107950317100716,-0.05661022699305818,0.27080547249311343
1.3021702838063438,0.43437273386511965,146.2140751014124,147.04950104560524,153.73269518239135,1.0057137176678332,1.0514219993920841,44.81786907500455,44.78683787501364,44.76112605339214,-0.031031199990913194,-0.05674302161241229,0.2675214554464119
1.3071786310517528,0.4334298118668597,146.61506944816836,147.4482234185656,154.18979442863687,1.0056825943849637,1.0516640275039828,44.82814826055012,44.79716515718646,44.771272230005266,-0.030983103363659836,-0.05687603054485635,0.26426283052918925
1.312186978297162,0.43249097472924186,147.01670843931598,147.84759910235553,154.64758053880726,1.0056516750501356,1.0519047949073155,44.838387879907756,44.807452667653536,44.78137863731328,-0.0309352122542208,-0.05700924259447504,0.26102975319081345
1.317195325542571,0.43155619596541783,147.41899057442444,148.247626564415,155.10604794394618,1.0056209582412803,1.0521442816801878,44.848588223180236,44.817700697548766,44.791445576510434,-0.03088752563147068,-0.05714264666980284,0.2578223693890548
1.32220367278798,0.4306254493170381,147.8219143610109,148.64830428011632,155.5651911456591,1.005590442544853,1.0523824685813334,44.858749577342195,44.82790953487397,44.801473345556595,-0.03084004246822758,-0.05727623178560037,0.2546408156677073
1.327212020033389,0.4296987087517934,148.22547831449745,149.04963073272458,156.0250047170061,1.0055601265558305,1.0526193370478456,44.86887222628502,44.838079464543696,44.81146223922032,-0.03079276174132417,-0.057409987064701795,0.25148521923984535
1.332220367278798,0.4287759484609878,148.62968095816765,149.4516044133575,156.4854833033282,1.00553000887771,1.0528548691924569,44.878956450860805,44.848210768429276,44.82141254912121,-0.03074568243152953,-0.05754390173959223,0.24835569807649588
1.337228714524207,0.4278571428571429,149.03452082312373,149.85422382094572,156.94662162300776,1.0055000881225016,1.0530890478003698,44.889002528925666,44.858303725401996,44.83132456377155,-0.030698803523669937,-0.05767796515411305,0.24525236100051356
1.342237061769616,0.4269422665716322,149.43999644824345,150.25748746219276,157.40841446816327,1.0054703629107247,1.0533218563256563,44.89901073538217,44.86835861137558,44.84119856861731,-0.03065212400659334,-0.05781216676486167,0.24217530778544288
1.347245409015025,0.4260312944523471,149.84610638013703,150.661393851535,157.87085670527978,1.005440831871398,1.0535532788872415,44.90898134222107,44.87837569934786,44.85103484607835,-0.030605642873204886,-0.057946496142719184,0.23912462925914835
1.352253756260434,0.4251242015613911,150.25284917310452,151.065941511102,158.33394327577568,1.0054114936420322,1.053783300264483,44.918914618562255,44.88835525944177,44.860833675588154,-0.03055935912048824,-0.058080942974100935,0.23610040741199534
1.357262103505843,0.42422096317280455,150.66022338909264,151.47112897067646,158.79766919650658,1.0053823468686196,1.0540119058923623,44.92881083069503,44.89829755894549,44.870595333632714,-0.030513271749541104,-0.05821549706231366,0.23310271550936118
1.362270450751252,0.423321554770318,151.06822759765225,151.87695476765415,159.26202956020725,1.0053533902056218,1.0542390818562986,44.93867024211761,44.90820286235206,44.880320093788946,-0.03046737976554681,-0.05835014832866392,0.2301316182082585
