z,H_ratio_central,H_ratio_min,H_ratio_max,dmu_central,dmu_min,dmu_max
1.4273789649415694,1.0570768145079246,1.0396339214078427,1.076245463232327,-0.06012636562849849,-0.08082062747901375,-0.04178359657487363
1.4323873121869783,1.057282917166146,1.0398270830057594,1.076420971354112,-0.06026142976058679,-0.08098042216187906,-0.04189446446093825
1.4373956594323873,1.0574874549606064,1.0400197599332242,1.0765944558817213,-0.06039645454132625,-0.08115485577287984,-0.04200566496371039
1.4424040066777963,1.0576904234301667,1.0402119350483117,1.0767659349574308,-0.06053143187992305,-0.08132880765585071,-0.04211718541088061
1.4474123539232053,1.0578918186327915,1.0404035914758654,1.0769354268614872,-0.06066635381241525,-0.08150227311231362,-0.04222901321778494
1.4524207011686143,1.058091637136088,1.0405947126108415,1.0771029499982079,-0.060801212501644386,-0.0816752476220941,-0.04234113589156152
1.4574290484140233,1.058289876007741,1.0407852821214754,1.0772685228825094,-0.06093600023703516,-0.08184772683996755,-0.0424535410350515
1.4624373956594323,1.0584865328058497,1.040975283952259,1.0774321641268656,-0.06107070943451731,-0.08201970659249014,-0.042566216350621744
1.4674457429048413,1.0586816055691797,1.0411647023267336,1.0775938924286772,-0.06120533263622008,-0.08219118287474458,-0.042679149643788605
1.4724540901502503,1.0588750928073454,1.0413535217500987,1.0777537265580617,-0.061339862510195076,-0.0823621518471569,-0.04279232882679196
1.4774624373956595,1.0590669934909285,1.0415417270116365,1.0779116853460513,-0.061474291850110774,-0.08253260983232025,-0.04290574192192764
1.4824707846410685,1.0592573070415494,1.041729303186952,1.0780677876731912,-0.0616086135748688,-0.08270255331181886,-0.04301937706475911
1.4874791318864775,1.0594460333218982,1.0419162356400336,1.078222052458539,-0.06174282072810655,-0.08287197892308029,-0.0431332225072012
1.4924874791318865,1.0596331726257353,1.0421025100251289,1.0783744986490522,-0.06187690647777799,-0.08304088345628458,-0.04324726662046885
1.4974958263772955,1.059818725667875,1.0422881122884409,1.07852514520936,-0.062010864115634945,-0.08320926385129468,-0.04336149789779853
1.5025041736227045,1.0600026935741615,1.04247302866965,1.0786740111119162,-0.06214468705661602,-0.08337711719454433,-0.04347590495717668
1.5075125208681135,1.060185077871441,1.0426572457032508,1.0788211153275196,-0.06227836883830662,-0.08354444071604661,-0.043590476543769796
1.5125208681135225,1.060365880477549,1.0428407502197214,1.0789664768161997,-0.06241190312019995,-0.0837112317863955,-0.04370520153228341
1.5175292153589315,1.0605451036913107,1.043023529346515,1.0791101145184603,-0.06254528368312862,-0.08387748791376026,-0.04382006892920742
1.5225375626043405,1.0607227501825705,1.0432055705088794,1.0792520473468719,-0.06267850442846168,-0.08404320674099353,-0.043935067874848244
1.5275459098497495,1.0608988229822571,1.043386861430511,1.0793922941780068,-0.0628115593773515,-0.08420838604266834,-0.044050187645304106
1.5325542570951585,1.061073325472491,1.0435673901340374,1.0795308738447105,-0.06294444267002319,-0.08437302372227151,-0.044165417654213
1.5375626043405677,1.061246261376739,1.0437471449413382,1.0796678051286983,-0.06307714856485092,-0.08453711780929751,-0.04428074745447219
1.5425709515859767,1.0614176347500301,1.0439261144737024,1.079803106753476,-0.06320967143757628,-0.08470066645647023,-0.04439616673969482
1.5475792988313857,1.0615874499692333,1.0441042876518263,1.0799367973775695,-0.06334200578042015,-0.08486366793696476,-0.04451166534569495
1.5525876460767947,1.0617557117234058,1.044281653695655,1.080068895588064,-0.06347414620114478,-0.08502612064167892,-0.044627233251695486
1.5575959933222037,1.0619224250042183,1.0444582021240707,1.0801994198944371,-0.06360608742216556,-0.08518802307655449,-0.04474286058152899
1.5626043405676127,1.0620875950964614,1.0446339227544281,1.0803283887226856,-0.0637378242795279,-0.08534937385985586,-0.04485853760457559
1.5676126878130217,1.0622512275686442,1.044808805701943,1.0804558204097323,-0.06386935172196928,-0.08551017171956232,-0.04497425473677197
1.5726210350584306,1.062413328263679,1.0449828413789373,1.0805817331981125,-0.06400066480991029,-0.08567041549081722,-0.04509000254131479
1.5776293823038396,1.0625739032896713,1.0451560204939394,1.0807061452309243,-0.06413175871440302,-0.08583010411329894,-0.045205771729342814
1.5826377295492486,1.0627329590108074,1.0453283340506476,1.0808290745470404,-0.0642626287161363,-0.0859892366288122,-0.04532155316054798
1.5876460767946576,1.062890502038352,1.0454997733467613,1.0809505390765786,-0.06439327020429886,-0.0861478121786945,-0.04543733784356618
1.5926544240400669,1.0630465392217558,1.0456703299726746,1.0810705566366114,-0.06452367867552056,-0.08630583000142877,-0.04555311693630415
1.5976627712854758,1.063201077639879,1.0458399958100473,1.0811891449271203,-0.06465384973281374,-0.08646328943024884,-0.04566888174624495
1.6026711185308848,1.0633541245923308,1.0460087630302477,1.0813063215271783,-0.06478377908437238,-0.08662018989075904,-0.04578462373051906
1.6076794657762938,1.0635056875909332,1.0461766240926755,1.0814221038913614,-0.06491346254252761,-0.08677653089857529,-0.0459003344959541
1.6126878130217028,1.0636557743513093,1.0463435717429672,1.0815365093463765,-0.06504289602257529,-0.0869323120571508,-0.04601600579906773
1.6176961602671118,1.0638043927845966,1.0465095990110862,1.0816495550878988,-0.06517207554155391,-0.0870875330553389,-0.04613162954582606
1.6227045075125208,1.0639515509892934,1.0466746992093054,1.081761258177619,-0.06530099721717875,-0.08724219366533248,-0.04624719779145181
1.6277128547579298,1.064097257243234,1.0468388659300794,1.0818716355404843,-0.06542965726661976,-0.08739629374044,-0.04636270274016141
1.6327212020033388,1.0642415199957012,1.0470020930438153,1.081980703962133,-0.06555805200529363,-0.08754983321291832,-0.046478136744624976
1.6377295492487478,1.0643843478596737,1.047164374696546,1.0820884800865154,-0.06568617784571273,-0.0877028120918979,-0.04659349230559684
1.6427378964941568,1.064525749604208,1.047325705307504,1.082194980413692,-0.06581403129622743,-0.08785523046131516,-0.046708762071261845
1.647746243739566,1.064665734146966,1.0474860795666077,1.082300221297807,-0.06594160895989631,-0.08800708847788741,-0.04682393883667402
1.652754590984975,1.0648043105468756,1.0476454924318541,1.0824042189452263,-0.06606890753318595,-0.08815838636912332,-0.04693901554298918
1.657762938230384,1.0649414879969357,1.047803939126632,1.082506989412839,-0.06619592380481976,-0.08830912443134764,-0.047053985276711785
1.662771285475793,1.065077275817164,1.0479614151369512,1.0826085486065127,-0.06632265465453457,-0.08845930302780403,-0.047168841268870665
1.667779632721202,1.0652116834476861,1.0481179162085958,1.0827089122797002,-0.06644909705183011,-0.08860892258677922,-0.04728357689404561
1.672787979966611,1.0653447204419657,1.0482734383442038,1.0828080960321889,-0.06657524805477522,-0.0887579835997343,-0.047398185669479176
1.67779632721202,1.0654763964601814,1.0484279778002747,1.0829061153089894,-0.06670110480878577,-0.08890648661949996,-0.0475126612540393
1.682804674457429,1.0656067212627458,1.0485815310841151,1.0830029853993592,-0.0668266645453528,-0.0890544322585285,-0.04762699744712506
1.687813021702838,1.0657357047039646,1.0487340949507167,1.083098721435952,-0.06695192458084875,-0.08920182118710329,-0.047741188187515604
1.692821368948247,1.0658633567258442,1.0488856663995771,1.0831933383940926,-0.06707688231528408,-0.08934865413166904,-0.047855227552283
1.697829716193656,1.0659896873520387,1.0490362426714674,1.0832868510911704,-0.06720153523110639,-0.08949493187316193,-0.04796910975552038
1.7028380634390652,1.0661147066819396,1.049185821245142,1.0833792741861454,-0.0673258808919357,-0.08964065524536124,-0.048082829147048756
1.7078464106844742,1.066238424884907,1.0493343998340035,1.083470622179163,-0.06744991694134939,-0.08978582513325506,-0.04819638021118067
1.7128547579298832,1.0663608521946444,1.0494819763827228,1.083560909411276,-0.06757364110171693,-0.08993044247151971,-0.04830975756534173
1.7178631051752922,1.0664819989037095,1.049628549063812,1.083650150064262,-0.06769705117289249,-0.09007450824294949,-0.04842295595871349
1.7228714524207012,1.0666018753581683,1.0497741162741647,1.0837383581605429,-0.06782014503108513,-0.09021802347694319,-0.048535970270798146
1.7278797996661102,1.0667204919523865,1.0499186766315565,1.0838255475631904,-0.06794292062760832,-0.09036098924805458,-0.04864879551003298
1.7328881469115192,1.0668378591239551,1.0500622289711123,1.0839117319760216,-0.06806537598767193,-0.0905034066745003,-0.04876142681224849
1.7378964941569282,1.066953987348757,1.0502047723417496,1.0839969249437782,-0.06818750920923833,-0.090645276916824,-0.048873859439254375
1.7429048414023371,1.0670688871361649,1.0503463060025888,1.0840811398523862,-0.0683093184617789,-0.09078660117644688,-0.04898608877727639
1.7479131886477461,1.067182569024373,1.0504868294193437,1.0841643899292892,-0.06843080198509455,-0.0909273806943105,-0.04909811033541445
1.7529215358931551,1.067295043575863,1.0506263422606923,1.0842466882438573,-0.06855195808820014,-0.09106761674961916,-0.04920991974410782
1.7579298831385644,1.0674063213729974,1.0507648443946278,1.0843280477078625,-0.06867278514805264,-0.09120731065844723,-0.049321512753522256
